reference_name,start_range,end_range,count,total_count,proportion,z_score
NC_051170.1,92827000,92849000,9,2616,0.0034403669724770644,5.948406222608889
NC_051173.1,112619000,112650000,12,2150,0.005581395348837209,5.368849678979136
NC_051170.1,37350000,37373000,14,2616,0.005351681957186544,10.113533900129893
NC_051172.1,22079000,22107000,13,2492,0.00521669341894061,6.282684945755095
NC_051174.1,24533000,24555000,32,2264,0.014134275618374558,5.142601528510431
NC_051172.1,14872000,14894000,12,2492,0.004815409309791332,5.713327848040868
NC_051167.1,229722000,229745000,12,3834,0.003129890453834116,5.955913416945017
NC_051172.1,22081000,22106000,24,2492,0.009630818619582664,12.54561302061159
NC_051169.1,40741000,40769000,8,2743,0.002916514764855997,5.517513460893113
NC_051167.1,17999000,18026000,12,3834,0.003129890453834116,5.955913416945017
NC_051166.1,68819000,68852000,27,3496,0.007723112128146453,9.287498872474597
NC_051172.1,22082000,22106000,21,2492,0.008426966292134831,10.83754172746891
NC_051169.1,69078000,69100000,8,2743,0.002916514764855997,5.517513460893113
NC_051173.1,112623000,112650000,12,2150,0.005581395348837209,5.368849678979136
NC_051168.1,143317000,143354000,80,3182,0.0251414204902577,29.135634977242766
NC_051166.1,68800000,68833000,35,3496,0.010011441647597255,12.278725182634119
NC_051171.1,95758000,95780000,10,2422,0.004128819157720892,7.555887541036169
NC_051169.1,74890000,74947000,8,2743,0.002916514764855997,5.517513460893113
NC_051172.1,22084000,22106000,14,2492,0.0056179775280898875,6.852042043469322
NC_051173.1,112619000,112644000,13,2150,0.0060465116279069765,5.912619166601647
NC_051168.1,143316000,143354000,44,3182,0.013827781269641735,15.686456977729645
NC_051168.1,143316000,143355000,21,3182,0.006599622878692646,7.093926589151815
NC_051167.1,18001000,18026000,12,3834,0.003129890453834116,5.955913416945017
NC_051175.1,60518000,60544000,9,1675,0.005373134328358209,5.815902049487458
NC_051165.1,276220000,276241000,8,3917,0.0020423793719683433,6.063805174121346
NC_051166.1,68800000,68852000,28,3496,0.008009153318077803,9.661402161244538
NC_051173.1,112627000,112650000,27,2150,0.012558139534883722,13.525391993316804
NC_051173.1,142623000,142645000,12,2150,0.005581395348837209,5.368849678979136
NC_051170.1,24765000,24787000,10,2616,0.00382262996941896,6.78143175811309
NC_051168.1,143315000,143354000,22,3182,0.0069138906348208675,7.467514866916069
NC_051169.1,53075000,53101000,8,2743,0.002916514764855997,5.517513460893113
NC_051170.1,86807000,86830000,13,2616,0.004969418960244648,9.280508364625693
NC_051169.1,30800000,30823000,10,2743,0.0036456434560699965,7.311718583687651
NC_051173.1,142627000,142650000,17,2150,0.007906976744186046,8.087697117091691
NC_051172.1,22081000,22107000,15,2492,0.006019261637239166,7.4213991411835485
NC_051167.1,27890000,27912000,34,3834,0.008868022952529996,19.012102583728417
NC_051165.1,322907000,322936000,8,3917,0.0020423793719683433,6.063805174121346
NC_051167.1,18004000,18025000,11,3834,0.0028690662493479394,5.362450273000317
NC_051166.1,68791000,68852000,16,3496,0.004576659038901602,5.174562696005255
NC_051167.1,17999000,18024000,12,3834,0.003129890453834116,5.955913416945017
NC_051165.1,73419000,73443000,7,3917,0.0017870819504723003,5.080547593341521
NC_051173.1,112619000,112647000,16,2150,0.0074418604651162795,7.543927629469181
NC_051165.1,110392000,110415000,8,3917,0.0020423793719683433,6.063805174121346
NC_051165.1,24030000,24055000,7,3917,0.0017870819504723003,5.080547593341521
NC_051172.1,136773000,136808000,16,2492,0.006420545746388443,7.9907562388977755
NC_051166.1,68800000,68851000,48,3496,0.013729977116704805,17.139467936643342
NC_051173.1,142623000,142649000,14,2150,0.0065116279069767444,6.456388654224159
NC_051169.1,12447000,12470000,8,2743,0.002916514764855997,5.517513460893113
NC_051167.1,231856000,231878000,20,3834,0.005216484089723527,10.703618568502616
NC_051174.1,24535000,24575000,66,2264,0.029151943462897525,11.00711189629894
NC_051172.1,22084000,22107000,15,2492,0.006019261637239166,7.4213991411835485
NC_051173.1,112626000,112650000,12,2150,0.005581395348837209,5.368849678979136
NC_051175.1,33709000,33730000,13,1675,0.007761194029850746,9.097051034627697
NC_051166.1,68801000,68852000,51,3496,0.014588100686498856,18.261177802953164
NC_051166.1,68813000,68851000,27,3496,0.007723112128146453,9.287498872474597
NC_051172.1,22082000,22107000,19,2492,0.007624398073836276,9.698827532040456
NC_051167.1,85502000,85544000,33,3834,0.008607198748043818,18.418639439783718
NC_051171.1,17287000,17312000,10,2422,0.004128819157720892,7.555887541036169
NC_051174.1,24524000,24575000,164,2264,0.07243816254416961,27.91070060345405
NC_051169.1,8886000,8908000,10,2743,0.0036456434560699965,7.311718583687651
NC_051166.1,68814000,68852000,26,3496,0.007437070938215103,8.913595583704657
NC_051165.1,182015000,182094000,8,3917,0.0020423793719683433,6.063805174121346
NC_051171.1,28130000,28154000,9,2422,0.0037159372419488025,6.6281087264847764
NC_051167.1,27889000,27911000,11,3834,0.0028690662493479394,5.362450273000317
NC_051170.1,79819000,79841000,10,2616,0.00382262996941896,6.78143175811309
NC_051171.1,141542000,141563000,8,2422,0.0033030553261767133,5.700329911933384
NC_051169.1,158515000,158539000,10,2743,0.0036456434560699965,7.311718583687651
NC_051172.1,22085000,22107000,12,2492,0.004815409309791332,5.713327848040868
