reference_name,start_range,end_range,count,total_count,proportion,z_score
KQ034084.1,2428000,2450000,41,788,0.05203045685279188,5.205617040488361
KQ035517.1,0,35000,95,578,0.1643598615916955,6.041669894825744
KQ034057.1,4171000,4205000,45,2168,0.020756457564575646,5.184996534819686
KQ034074.1,2287000,2311000,49,730,0.06712328767123288,5.249455929136828
KQ034269.1,0,14000,53,187,0.28342245989304815,5.010170948493071
KQ034065.1,2753000,2775000,32,569,0.056239015817223195,5.294107767501596
KQ034096.1,1712000,1733000,49,1003,0.04885343968095713,5.3663856319148975
KQ034112.1,583000,607000,51,369,0.13821138211382114,5.053672921621733
KQ034820.1,51000,80000,22,295,0.07457627118644068,5.178165942051853
KQ034187.1,106000,128000,61,335,0.18208955223880596,5.324216118645106
KQ034102.1,1786000,1807000,49,694,0.07060518731988473,5.5687012678405186
KQ034240.1,344000,430000,82,859,0.09545983701979045,5.045688011884158
KQ034057.1,8812000,8836000,59,2168,0.0272140221402214,7.055596079851084
KQ034100.1,1410000,1434000,48,433,0.11085450346420324,5.432036435969449
KQ034148.1,1048000,1079000,52,291,0.17869415807560138,5.232000416250895
KQ034061.1,3863000,3884000,38,727,0.052269601100412656,5.23928402579485
KQ034091.1,2296000,2319000,64,455,0.14065934065934066,6.408209197803559
KQ034237.1,584000,642000,126,340,0.37058823529411766,5.69269588654914
KQ034128.1,203000,225000,122,765,0.15947712418300652,7.601877214037901
KQ034076.1,2661000,2684000,49,711,0.06891701828410689,5.142442040488914
