reference_name,start_range,end_range,count,total_count,proportion,z_score
NC_051167.1,229721000,229747000,30,32775,0.0009153318077803204,6.754329478484922
NC_051167.1,78565000,78646000,40,32775,0.0012204424103737605,9.281292285333386
NC_051173.1,155082000,155105000,41,18520,0.0022138228941684665,5.212960518028688
NC_051170.1,155259000,155289000,23,22788,0.0010093031420045637,6.738355781977694
NC_051171.1,21429000,21453000,29,22751,0.0012746692453078985,6.385655905516463
NC_051166.1,116598000,116622000,100,55007,0.0018179504426709327,5.539481232318262
NC_051166.1,116597000,116624000,126,55007,0.002290617557765375,7.061472405496296
NC_051169.1,202101000,202123000,23,25711,0.0008945587491735055,6.5143162589691075
NC_051168.1,216477000,216503000,44,28456,0.0015462468372223785,5.791322269282999
NC_051166.1,137068000,137091000,489,55007,0.00888977766466086,28.310810707943478
NC_051170.1,155268000,155290000,27,22788,0.001184834123222749,8.0973582541501
NC_051165.1,73419000,73444000,20,39891,0.0005013662229575594,6.296053204430418
NC_051173.1,88916000,88939000,43,18520,0.002321814254859611,5.493498375899728
NC_051166.1,116597000,116633000,220,55007,0.003999490973876052,12.564055877755345
NC_051167.1,41786000,41810000,32,32775,0.0009763539282990084,7.259722039854615
NC_051166.1,116602000,116631000,179,55007,0.0032541312923809696,10.163992873897675
NC_051167.1,8361000,8382000,24,32775,0.0007322654462242563,5.238151794375845
NC_051172.1,43744000,43766000,45,31992,0.001406601650412603,5.53981886585097
NC_051166.1,116600000,116622000,112,55007,0.0020361044957914447,6.24193869686197
NC_051165.1,308939000,308961000,21,39891,0.0005264345341054373,6.669655563666762
NC_051165.1,124338000,124359000,20,39891,0.0005013662229575594,6.296053204430418
NC_051171.1,122874000,122915000,38,22751,0.0016702562524724188,8.625821498432229
NC_051172.1,41545000,41568000,56,31992,0.0017504376094023505,7.029229459361181
NC_051173.1,88915000,88938000,193,18520,0.010421166306695465,26.533837716227747
NC_051172.1,0,23000,84,31992,0.002625656414103526,10.820456424659898
NC_051173.1,88917000,88939000,92,18520,0.004967602591792656,12.366675893740213
NC_051166.1,116600000,116625000,113,55007,0.002054284000218154,6.3004768189072795
NC_051173.1,147218000,147242000,59,18520,0.003185745140388769,7.73780123886805
NC_051170.1,100419000,100445000,20,22788,0.000877654906090925,5.719103927848389
NC_051172.1,43743000,43767000,131,31992,0.0040947736934233555,17.18430168783989
NC_051169.1,195054000,195084000,40,25711,0.0015557543463887052,12.071948326874256
NC_051170.1,86816000,86843000,22,22788,0.0009654203967000176,6.398605163934592
NC_051172.1,41559000,41582000,76,31992,0.0023755938984746186,9.737248720288836
NC_051171.1,122873000,122895000,34,22751,0.001494439804843743,7.630192346025222
NC_051170.1,86807000,86830000,20,22788,0.000877654906090925,5.719103927848389
NC_051165.1,319182000,319207000,18,39891,0.00045122960066180343,5.5488484859577305
NC_051169.1,195055000,195081000,21,25711,0.0008167710318540703,5.860477192156737
NC_051167.1,19596000,19627000,24,32775,0.0007322654462242563,5.238151794375845
NC_051170.1,172659000,172710000,30,22788,0.0013164823591363876,9.116610108279406
NC_051165.1,317306000,317330000,18,39891,0.00045122960066180343,5.5488484859577305
NC_051174.1,25842000,25865000,87,17800,0.004887640449438202,5.696973101656298
NC_051168.1,216483000,216506000,53,28456,0.0018625245993815012,7.077217203997482
NC_051170.1,155264000,155289000,21,22788,0.0009215376513954713,6.05885454589149
NC_051170.1,146991000,147014000,29,22788,0.0012725996138318414,8.776859490236305
NC_051166.1,137071000,137097000,139,55007,0.0025269511153125966,7.822467992085313
NC_051173.1,155083000,155105000,80,18520,0.004319654427645789,10.683448746513971
NC_051168.1,771000,793000,51,28456,0.0017922406522350295,6.79146277406093
NC_051174.1,24524000,24553000,119,17800,0.006685393258426966,7.879295740556012
NC_051166.1,108693000,108732000,140,55007,0.002545130619739306,7.8810061141306225
NC_051172.1,43740000,43763000,47,31992,0.0014691172793198299,5.810620791943736
NC_051166.1,117364000,117391000,151,55007,0.0027451051684331085,8.524925456629022
NC_051172.1,43743000,43766000,107,31992,0.003344586146536634,13.934678574726703
NC_051173.1,112619000,112647000,84,18520,0.0045356371490280776,11.244524462256052
NC_051166.1,68800000,68838000,97,55007,0.0017634119293908049,5.3638668661823345
NC_051168.1,216483000,216505000,73,28456,0.0025653640708462187,9.934761503363001
NC_051166.1,68801000,68839000,134,55007,0.00243605359317905,7.529777381858768
NC_051171.1,175419000,175441000,118,22751,0.005186585205045932,28.53840454657238
NC_051171.1,175419000,175442000,31,22751,0.0013625774691222363,6.883470481719966
NC_051170.1,13031000,13052000,20,22788,0.000877654906090925,5.719103927848389
NC_051166.1,65160000,65211000,125,55007,0.002272438053338666,7.002934283450988
NC_051166.1,34283000,34323000,92,55007,0.0016725144072572582,5.071176255955789
NC_051171.1,122871000,122894000,56,22751,0.002461430266801459,13.106152684263762
NC_051166.1,116598000,116633000,101,55007,0.0018361299470976422,5.59801935436357
NC_051175.1,86586000,86609000,48,15653,0.003066504823356545,12.347103966314828
NC_051166.1,8131000,8153000,124,55007,0.0022542585489119566,6.944396161405678
NC_051170.1,155259000,155284000,27,22788,0.001184834123222749,8.0973582541501
NC_051172.1,41559000,41585000,61,31992,0.0019067266816704177,7.706234274593095
NC_051174.1,24524000,24577000,203,17800,0.011404494382022472,13.607892667667763
NC_051166.1,137068000,137092000,167,55007,0.003035977239260458,9.461535409353967
NC_051173.1,142625000,142650000,76,18520,0.004103671706263499,10.122373030771891
NC_051166.1,65191000,65220000,92,55007,0.0016725144072572582,5.071176255955789
NC_051167.1,229723000,229745000,44,32775,0.0013424866514111366,10.29207740807277
NC_051172.1,43741000,43767000,45,31992,0.001406601650412603,5.53981886585097
NC_051172.1,22080000,22107000,47,31992,0.0014691172793198299,5.810620791943736
NC_051169.1,30801000,30823000,36,25711,0.0014001789117498347,10.764270193249514
NC_051167.1,231856000,231878000,28,32775,0.0008543096872616323,6.2489369171152305
NC_051170.1,37346000,37369000,19,22788,0.0008337721607863788,5.379353309805286
NC_051166.1,116605000,116631000,148,55007,0.0026905666551529806,8.349311090493094
NC_051166.1,137068000,137090000,133,55007,0.0024178740887523405,7.47123925981346
NC_051167.1,8359000,8387000,40,32775,0.0012204424103737605,9.281292285333386
NC_051174.1,24524000,24555000,135,17800,0.007584269662921348,8.97045706000587
NC_051165.1,142995000,143019000,34,39891,0.0008523225790278509,11.52648623373923
NC_051166.1,116602000,116632000,110,55007,0.001999745486938026,6.124862452771352
NC_051172.1,43741000,43762000,48,31992,0.0015003750937734434,5.946021754990118
NC_051172.1,22086000,22107000,139,31992,0.004344836209052263,18.267509392210954
NC_051175.1,22978000,23000000,25,15653,0.0015971379288315338,5.999636561243098
NC_051171.1,21427000,21453000,33,22751,0.0014504856929365743,7.38128505792347
NC_051167.1,18000000,18023000,27,32775,0.0008237986270022883,5.996240636430384
NC_051165.1,213507000,213529000,18,39891,0.00045122960066180343,5.5488484859577305
NC_051166.1,65154000,65180000,92,55007,0.0016725144072572582,5.071176255955789
NC_051166.1,34296000,34323000,98,55007,0.0017815914338175142,5.422404988227643
NC_051166.1,68800000,68851000,466,55007,0.008471649062846547,26.96443390090137
NC_051166.1,68814000,68852000,209,55007,0.0037995164251822494,11.920136535256946
NC_051172.1,22082000,22106000,115,31992,0.0035946486621655413,15.017886279097766
NC_051173.1,155085000,155109000,74,18520,0.003995680345572354,9.84183517290085
NC_051175.1,86585000,86608000,65,15653,0.004152558614961988,17.03871030919393
NC_051170.1,86807000,86840000,18,22788,0.0007898894154818325,5.039602691762185
NC_051172.1,43739000,43763000,42,31992,0.001312828207051763,5.1336159767118215
NC_051170.1,60992000,61023000,22,22788,0.0009654203967000176,6.398605163934592
NC_051170.1,123558000,123586000,20,22788,0.000877654906090925,5.719103927848389
