reference_name,start_range,end_range,count,total_count,proportion,z_score
NW_024609839.1,21913000,21939000,33,4659,0.0070830650354153256,26.04229385001411
NW_024609881.1,113039000,113064000,8,5661,0.0014131778837661192,5.595286438738255
NW_024609884.1,20665000,20687000,8,4935,0.0016210739614994933,7.175698368750753
NW_024609857.1,190315000,190342000,21,9560,0.002196652719665272,19.7401972744344
NW_024609839.1,21913000,21940000,8,4659,0.0017171066752522,5.256942957829085
NW_024609857.1,142596000,142619000,7,9560,0.0007322175732217573,5.477312994526115
NW_024609846.1,21330000,21351000,33,11056,0.002984804630969609,26.920464653104624
NW_024609868.1,128616000,128637000,125,8754,0.014279186657527988,60.6534619652735
NW_024609837.1,22122000,22150000,10,4296,0.0023277467411545625,7.666978828594172
NW_024609835.1,154690000,154712000,26,11450,0.0022707423580786024,24.720600883184623
NW_024609857.1,190314000,190341000,11,9560,0.0011506276150627616,9.552422788785625
NW_024609835.1,60736000,60758000,8,11450,0.0006986899563318777,6.443174362086051
NW_024610078.1,458000,573000,29,10159,0.0028546116743773994,5.119667288617479
NW_024609857.1,59739000,59790000,8,9560,0.0008368200836820083,6.496090443090993
NW_024609846.1,2929000,2982000,8,11056,0.000723589001447178,5.441094876950887
NW_024609846.1,208453000,208475000,9,11056,0.0008140376266280753,6.3002696679970365
NW_024609879.1,5046000,5067000,6,5938,0.0010104412260020209,5.165671859536396
NW_024609879.1,66440000,66461000,6,5938,0.0010104412260020209,5.165671859536396
NW_024609880.1,95994000,96015000,7,6160,0.0011363636363636363,5.9602755291137255
NW_024609835.1,1753000,1775000,7,11450,0.000611353711790393,5.427761777580574
NW_024609835.1,75933000,75956000,10,11450,0.0008733624454148472,8.473999531097002
NW_024609880.1,69521000,69545000,10,6160,0.0016233766233766235,9.276929358640894
NW_024609846.1,214165000,214189000,8,11056,0.000723589001447178,5.441094876950887
NW_024609846.1,159113000,159151000,10,11056,0.0009044862518089725,7.159444459043186
NW_024610108.1,3756000,3869000,8,1842,0.004343105320304018,6.433123757325326
NW_024609846.1,140741000,140793000,8,11056,0.000723589001447178,5.441094876950887
NW_024609835.1,38394000,38416000,8,11450,0.0006986899563318777,6.443174362086051
NW_024609857.1,175495000,175516000,14,9560,0.0014644351464435147,12.608755134480258
NW_024609879.1,63834000,63859000,7,5938,0.0011788480970023577,6.338570626276384
NW_024609879.1,65137000,65160000,6,5938,0.0010104412260020209,5.165671859536396
NW_024609881.1,79158000,79181000,8,5661,0.0014131778837661192,5.595286438738255
NW_024609846.1,196402000,196424000,11,11056,0.0009949348769898697,8.018619250089335
NW_024609879.1,23136000,23158000,6,5938,0.0010104412260020209,5.165671859536396
NW_024609835.1,87805000,87826000,8,11450,0.0006986899563318777,6.443174362086051
NW_024609839.1,44863000,44896000,8,4659,0.0017171066752522,5.256942957829085
NW_024609879.1,84701000,84725000,6,5938,0.0010104412260020209,5.165671859536396
NW_024609879.1,56097000,56119000,6,5938,0.0010104412260020209,5.165671859536396
NW_024610108.1,4105000,4141000,8,1842,0.004343105320304018,6.433123757325326
NW_024609846.1,77893000,77915000,11,11056,0.0009949348769898697,8.018619250089335
