reference_name,start_range,end_range,count,total_count,proportion,z_score
JYDL01000046.1,47000,70000,70,295,0.23728813559322035,5.255476294381977
JYDL01000028.1,370000,402000,3114,7539,0.4130521289295663,8.11503557090076
JYDL01000035.1,52000,77000,104,539,0.19294990723562153,5.423990515096939
JYDL01000002.1,906000,931000,128,1011,0.12660731948565776,6.668125494665241
JYDL01000049.1,241000,266000,3379,8113,0.4164920497966227,6.15951620927819
JYDL01000008.1,213000,235000,567,2617,0.21666029805120368,5.2036513634765535
JYDL01000019.1,290000,314000,266,631,0.4215530903328051,6.339244614153466
JYDL01000013.1,391000,413000,102,406,0.2512315270935961,5.0849270948498635
JYDL01000031.1,39000,63000,153,629,0.24324324324324326,6.723675022052329
JYDL01000028.1,370000,404000,2610,7539,0.34619976124154395,6.77362318525494
