reference_name,start_range,end_range,count,total_count,proportion,z_score
CP080482.1,993000,1015000,172,14247,0.012072717063241385,5.878768521988062
CP080482.1,206000,230000,206,14247,0.014459184389696076,7.132684070949589
CP080490.1,4587000,4611000,278,11883,0.02339476563157452,5.821778026902167
CP080482.1,4058000,4082000,199,14247,0.013967852881308345,6.874524987339862
CP080482.1,992000,1014000,177,14247,0.012423668140661192,6.06316786742358
CP080490.1,2310000,2331000,259,11883,0.021795842800639568,5.393089909540863
CP080482.1,6067000,6092000,198,14247,0.013897662665824383,6.837645118252759
CP080482.1,520000,541000,174,14247,0.012213097494209308,5.952528260162269
CP080489.1,5597000,5624000,768,17797,0.04315334045063775,20.027764175194097
CP080482.1,2509000,2533000,230,14247,0.016143749561311153,8.017800929040078
CP080482.1,473000,495000,182,14247,0.012774619218080999,6.247567212859099
CP080482.1,6769000,6797000,258,14247,0.018109075594862075,9.050437263478983
CP080482.1,5351000,5377000,196,14247,0.013757282234856462,6.763885380078551
CP080482.1,5781000,5802000,244,14247,0.017126412578086614,8.53411909625953
