reference_name,start_range,end_range,count,total_count,proportion,z_score
NC_051170.1,77394000,77416000,12,547,0.021937842778793418,7.0107456850364915
NC_051174.1,24524000,24553000,136,1762,0.0771850170261067,6.611100838357368
NC_051165.1,180911000,180932000,11,1290,0.008527131782945736,5.178523126878302
NC_051165.1,227752000,227773000,23,1290,0.017829457364341085,12.10994535581745
NC_051167.1,202069000,202094000,47,1058,0.0444234404536862,17.607668002403216
NC_051166.1,183706000,183728000,17,803,0.021170610211706103,8.087960227093623
NC_051168.1,32165000,32190000,14,805,0.017391304347826087,8.317898915626847
NC_051165.1,238885000,238914000,16,1290,0.012403100775193798,8.066615722269614
NC_051174.1,24524000,24555000,262,1762,0.14869466515323496,12.9667438798404
NC_051174.1,24524000,24575000,195,1762,0.11066969353007945,9.587155913337519
NC_051172.1,138612000,138637000,14,646,0.021671826625386997,6.01202077269478
NC_051167.1,159303000,159339000,19,1058,0.017958412098298678,6.62139081314644
NC_051171.1,100627000,100653000,50,688,0.07267441860465117,12.559678954826694
NC_051171.1,162512000,162539000,28,688,0.040697674418604654,6.7423418183467145
NC_051165.1,48587000,48608000,12,1290,0.009302325581395349,5.756141645956564
NC_051172.1,91659000,91684000,14,646,0.021671826625386997,6.01202077269478
NC_051166.1,155548000,155569000,14,803,0.017434620174346202,6.457461862163579
NC_051170.1,24136000,24157000,11,547,0.02010968921389397,6.309414218559774
NC_051169.1,134065000,134088000,29,709,0.04090267983074753,10.78362184625455
NC_051169.1,111278000,111303000,24,709,0.03385049365303244,8.777058326583804
